epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,584.114,0.80847,0.59174,1.11785,0.64411,0.73712,0.69665,0.44984,1.31066,1.52754,1.51819,0.000445756,0.000445756,0.000445756
76,591.87,0.82664,0.59868,1.10895,0.67135,0.7287,0.68555,0.43606,1.34434,1.58541,1.56484,0.000429253,0.000429253,0.000429253
77,599.931,0.79795,0.62576,1.11339,0.64114,0.67763,0.66678,0.41303,1.3941,1.66639,1.57322,0.000412749,0.000412749,0.000412749
78,607.24,0.7954,0.59598,1.11324,0.64204,0.73995,0.66496,0.42149,1.37781,1.66774,1.57799,0.000396246,0.000396246,0.000396246
79,615.144,0.78617,0.57982,1.09248,0.66556,0.74039,0.6791,0.42592,1.36933,1.59741,1.53582,0.000379743,0.000379743,0.000379743
80,622.698,0.7687,0.57104,1.0962,0.63013,0.65938,0.66255,0.42035,1.33961,1.72078,1.51494,0.000363239,0.000363239,0.000363239
81,630.214,0.77686,0.59402,1.08675,0.63682,0.64542,0.67372,0.43543,1.31414,1.69466,1.48804,0.000346736,0.000346736,0.000346736
82,638.389,0.75167,0.56455,1.07171,0.61683,0.7243,0.68511,0.43014,1.39088,1.52674,1.56139,0.000330233,0.000330233,0.000330233
83,645.478,0.76251,0.56179,1.08576,0.64575,0.77686,0.68577,0.42401,1.42734,1.53422,1.61157,0.000313729,0.000313729,0.000313729
84,653.552,0.73513,0.53336,1.07912,0.66405,0.71068,0.68613,0.43613,1.37135,1.66845,1.56922,0.000297226,0.000297226,0.000297226
85,661.152,0.73089,0.53889,1.07603,0.64536,0.66322,0.67887,0.435,1.35533,1.72325,1.5585,0.000280723,0.000280723,0.000280723
86,668.678,0.73495,0.56727,1.06396,0.66211,0.69806,0.68679,0.42865,1.42586,1.67884,1.60297,0.00026422,0.00026422,0.00026422
87,676.822,0.71057,0.52393,1.04176,0.67635,0.72614,0.69573,0.43985,1.42823,1.63054,1.63967,0.000247716,0.000247716,0.000247716
88,683.963,0.6972,0.51932,1.05004,0.67636,0.72731,0.69213,0.42933,1.47401,1.64744,1.68272,0.000231213,0.000231213,0.000231213
89,691.937,0.72247,0.53411,1.06544,0.64897,0.68928,0.68605,0.4336,1.44568,1.70228,1.65794,0.00021471,0.00021471,0.00021471
90,699.312,0.69731,0.52318,1.0612,0.64571,0.67164,0.67791,0.43354,1.40747,1.67222,1.62981,0.000198206,0.000198206,0.000198206
91,709.173,0.67868,0.47138,1.02062,0.64543,0.70174,0.68471,0.42846,1.4279,1.62776,1.6405,0.000181703,0.000181703,0.000181703
92,717.313,0.63673,0.44773,1.00771,0.65962,0.72685,0.68673,0.43066,1.42558,1.58406,1.61885,0.0001652,0.0001652,0.0001652
93,724.369,0.62407,0.42472,1.00272,0.65886,0.74697,0.69384,0.44002,1.38475,1.56677,1.60516,0.000148696,0.000148696,0.000148696
94,732.44,0.61262,0.42949,0.99678,0.66836,0.75967,0.69593,0.43381,1.40514,1.57935,1.63162,0.000132193,0.000132193,0.000132193
95,740.296,0.59797,0.42184,0.98411,0.66696,0.74151,0.6896,0.43481,1.37582,1.6052,1.60524,0.00011569,0.00011569,0.00011569
96,747.59,0.59972,0.39514,0.98437,0.6512,0.69337,0.67202,0.42524,1.33117,1.66121,1.5695,9.91865e-05,9.91865e-05,9.91865e-05
97,755.487,0.57141,0.38863,0.95986,0.66005,0.69245,0.68003,0.42511,1.34259,1.6554,1.57046,8.26832e-05,8.26832e-05,8.26832e-05
98,762.55,0.61021,0.4057,0.98394,0.6527,0.68871,0.68602,0.43295,1.36497,1.65444,1.57697,6.61799e-05,6.61799e-05,6.61799e-05
99,770.394,0.57036,0.37162,0.96674,0.66415,0.69339,0.68777,0.43696,1.36787,1.65005,1.58556,4.96766e-05,4.96766e-05,4.96766e-05
100,777.748,0.5837,0.38937,0.99106,0.65951,0.69668,0.68947,0.44079,1.36546,1.65176,1.5866,3.31733e-05,3.31733e-05,3.31733e-05
